codigo;estado;nombre;descripcion;fuente_desc;familia;familia_indice;subcategoria;marcas;codigo_original;compatibilidad;ubicacion;medidas;ref_interna;foto;foto_confianza;clave_rubro;clave_subrubro;clave_producto;pagina;origen;flags;encabezado_pdf
3206212;completo;Reparacion de Ojales Plat. JD;Reparacion de Ojales Plat. JD;texto del PDF;Máquinas de cortar césped;;TORRETAS CARCASAS EJES;MTD | Yard Machines | Cub Cadet;;Reparacion de Ojales Plat. JD;;;;3206212.jpg;;Cortadora de césped;Minitractor de empuje;Ruedas;146;grilla;;TORRETAS CARCASAS EJES - MTD / CUB CADET / YARD MACHINES
4102300;completo;Tipo Honda;Tipo Honda;texto del PDF (OCR);Desmalezadoras;Desmalezadoras;CARBURADORES;Echo;;Tipo Honda;;;;4102300.jpg;;4 Tiempos;Desmalezadora;Carburador;66;grilla;;CARBURADORES - 2 TIEMPOS -DESMALEZADORAS - ECHO - REEMPLAZOS
4102301;completo;Tipo Honda;Tipo Honda;texto del PDF (OCR);Desmalezadoras;Desmalezadoras;CARBURADORES;Echo;;Tipo Honda;;;;4102301.jpg;;4 Tiempos;Desmalezadora;Carburador;66;grilla;;CARBURADORES - 2 TIEMPOS -DESMALEZADORAS - ECHO - REEMPLAZOS
4102302;completo;Tipo Honda;Tipo Honda;texto del PDF (OCR);Desmalezadoras;Desmalezadoras;CARBURADORES;Echo;;Tipo Honda;;;;4102302.jpg;;4 Tiempos;Desmalezadora;Carburador;66;grilla;;CARBURADORES - 2 TIEMPOS -DESMALEZADORAS - ECHO - REEMPLAZOS
4301387;derivado_sin_foto;Partes de carburador;Partes de carburador;derivada (clave de código + sección del catálogo);Motores 4T y generadores;;KITS DE JUNTAS Y DIAFRAGMAS;;;;;;;4301387.jpg;;4 Tiempos;Motor general;Partes de carburador;49;grilla;;KITS DE JUNTAS Y DIAFRAGMAS
4301388;derivado_sin_foto;Partes de carburador;Partes de carburador;derivada (clave de código + sección del catálogo);Motores 4T y generadores;;KITS DE JUNTAS Y DIAFRAGMAS;;;;;;;4301388.jpg;;4 Tiempos;Motor general;Partes de carburador;49;grilla;;KITS DE JUNTAS Y DIAFRAGMAS
4301401;derivado_sin_foto;Partes de carburador;Partes de carburador;derivada (clave de código + sección del catálogo);Motores 4T y generadores;;KITS DE JUNTAS Y DIAFRAGMAS;;;;;;;4301401.jpg;;4 Tiempos;Motor general;Partes de carburador;49;grilla;;KITS DE JUNTAS Y DIAFRAGMAS
4301402;completo;"Aro sellador de goma 45,5 x 1,5 mm B&S 693981";"Aro sellador de goma 45,5 x 1,5 mm B&S 693981";texto del PDF;Motores 4T y generadores;;KIT DE O´RING;Briggs & Stratton;693981;"Aro sellador de goma 45,5 x 1,5 mm B&S 693981";;"1,5 mm";;4301402.jpg;;4 Tiempos;Motor general;Partes de carburador;52;grilla;;KIT DE O´RING
4301403;completo;"Aro sellador de goma 45,5 x 3,5 mm B&S 799866";"Aro sellador de goma 45,5 x 3,5 mm B&S 799866";texto del PDF;Motores 4T y generadores;;KIT DE O´RING;Briggs & Stratton;799866;"Aro sellador de goma 45,5 x 3,5 mm B&S 799866";;"3,5 mm";;4301403.jpg;;4 Tiempos;Motor general;Partes de carburador;52;grilla;;KIT DE O´RING
4301404;completo;B&S 694920;B&S 694920;texto del PDF;Motores 4T y generadores;;KIT DE O´RING;Briggs & Stratton;694920;B&S 694920;;;;4301404.jpg;;4 Tiempos;Motor general;Partes de carburador;52;grilla;;KIT DE O´RING
4301481;completo;4301842 — DATOS NO Código Logbelts: ENCONTRADOS 4301481 Reparación de ca;4301842 — DATOS NO Código Logbelts: ENCONTRADOS 4301481 Reparación de carburador Tecumseh 632347;texto del PDF;Motores 4T y generadores;;CARBURADORES;Tecumseh;632347;4301842 — DATOS NO Código Logbelts: ENCONTRADOS 4301481 Reparación de carburador Tecumseh 632347;;;;;;4 Tiempos;Motor general;Partes de carburador;50;grilla;;CARBURADORES - REPARACIONES DE CARBURADOR
4301482;completo;Kit de aguja de admisión Tecumseh 631021B 631021A;Kit de aguja de admisión Tecumseh 631021B 631021A;texto del PDF;Motores 4T y generadores;;REPARACIONES DE CARBURADOR / KITS DE JUNTAS;Tecumseh;631021B;Kit de aguja de admisión Tecumseh 631021B 631021A;;;;4301482.jpg;;4 Tiempos;Motor general;Partes de carburador;28;grilla;;REPARACIONES DE CARBURADOR / KITS DE JUNTAS
4301490;derivado_sin_foto;Partes de carburador;Partes de carburador;derivada (clave de código + sección del catálogo);Motores 4T y generadores;;CARBURADORES;;;;;;;4301490.jpg;;4 Tiempos;Motor general;Partes de carburador;50;grilla;;CARBURADORES - REPARACIONES DE CARBURADOR
4301491;derivado_sin_foto;Partes de carburador;Partes de carburador;derivada (clave de código + sección del catálogo);Motores 4T y generadores;;CARBURADORES;;;;;;;4301491.jpg;;4 Tiempos;Motor general;Partes de carburador;50;grilla;;CARBURADORES - REPARACIONES DE CARBURADOR
4301492;derivado_sin_foto;Partes de carburador;Partes de carburador;derivada (clave de código + sección del catálogo);Motores 4T y generadores;;CARBURADORES;;;;;;;4301492.jpg;;4 Tiempos;Motor general;Partes de carburador;50;grilla;;CARBURADORES - REPARACIONES DE CARBURADOR
4301493;derivado_sin_foto;Partes de carburador;Partes de carburador;derivada (clave de código + sección del catálogo);Motores 4T y generadores;;CARBURADORES;;;;;;;4301493.jpg;;4 Tiempos;Motor general;Partes de carburador;50;grilla;;CARBURADORES - REPARACIONES DE CARBURADOR
4301494;derivado_sin_foto;Partes de carburador;Partes de carburador;derivada (clave de código + sección del catálogo);Motores 4T y generadores;;CARBURADORES;;;;;;;4301494.jpg;;4 Tiempos;Motor general;Partes de carburador;50;grilla;;CARBURADORES - REPARACIONES DE CARBURADOR
4301495;completo;Kit Reparacion B8S 699521;Kit Reparacion B8S 699521;texto del PDF (OCR);Motores 4T y generadores;;CARBURADORES;;;Kit Reparacion B8S 699521;;;;4301495.jpg;;4 Tiempos;Motor general;Partes de carburador;51;grilla;;CARBURADORES - REPARACIONES DE CARBURADOR
4301496;completo;DE MOTOR 4 TIEMPOS BRIGGS & STRATTON;DE MOTOR 4 TIEMPOS BRIGGS & STRATTON;texto del PDF;Motores 4T y generadores;;CARBURADORES;Briggs & Stratton;;DE MOTOR 4 TIEMPOS BRIGGS & STRATTON;;;;4301496.jpg;;4 Tiempos;Motor general;Partes de carburador;51;grilla;;CARBURADORES - REPARACIONES DE CARBURADOR
4301497;completo;Kit Reparacion B8S 498260 493762 492495 IR 4;Kit Reparacion B8S 498260 493762 492495 IR 4;texto del PDF (OCR);Motores 4T y generadores;;CARBURADORES;;;Kit Reparacion B8S 498260 493762 492495 IR 4;;;;4301497.jpg;;4 Tiempos;Motor general;Partes de carburador;51;grilla;;CARBURADORES - REPARACIONES DE CARBURADOR
4301498;completo;Kit Reparación Briggs 8 Stratton 498261 8 STRATTON;Kit Reparación Briggs 8 Stratton 498261 8 STRATTON;texto del PDF (OCR);Motores 4T y generadores;;CARBURADORES;;;Kit Reparación Briggs 8 Stratton 498261 8 STRATTON;;;;4301498.jpg;;4 Tiempos;Motor general;Partes de carburador;51;grilla;;CARBURADORES - REPARACIONES DE CARBURADOR
4301499;completo;Kit Reparación Briggs Stratton 590589 500e;Kit Reparación Briggs Stratton 590589 500e;texto del PDF (OCR);Motores 4T y generadores;;CARBURADORES;;;Kit Reparación Briggs Stratton 590589 500e;;;;4301499.jpg;;4 Tiempos;Motor general;Partes de carburador;51;grilla;;CARBURADORES - REPARACIONES DE CARBURADOR
4301551;completo;Briggs & Stratton 394681 Briggs & Stratton 394681 18 hp vertical horizon;Briggs & Stratton 394681 Briggs & Stratton 394681 18 hp vertical horizontal 18 HP Vertical Horizontal;texto del PDF;Carburación;Carburación;PUNZUARES DE CARBURADOR;Briggs & Stratton;394681;Briggs & Stratton 394681 Briggs & Stratton 394681 18 hp vertical horizontal 18 HP Vertical Horizontal;;;;4301551.jpg;;4 Tiempos;Motor general;Partes de carburador;39;grilla;;CARBURACIÓN - PUNZUARES DE CARBURADOR - 2 TIEMPOS
4301552;completo;"Briggs & Stratton 715075 Briggs & Stratton 715075 4,5/5,5/6 hp 4,5/5,5/6";"Briggs & Stratton 715075 Briggs & Stratton 715075 4,5/5,5/6 hp 4,5/5,5/6 HP";texto del PDF;Carburación;Carburación;PUNZUARES DE CARBURADOR;Briggs & Stratton;715075;"Briggs & Stratton 715075 Briggs & Stratton 715075 4,5/5,5/6 hp 4,5/5,5/6 HP";;;;4301552.jpg;;4 Tiempos;Motor general;Partes de carburador;39;grilla;;CARBURACIÓN - PUNZUARES DE CARBURADOR - 2 TIEMPOS
4301553;completo;Briggs & Stratton 715155 Briggs & Stratton 715155 18 hp horizontal 18 HP;Briggs & Stratton 715155 Briggs & Stratton 715155 18 hp horizontal 18 HP Horizontal;texto del PDF;Carburación;Carburación;PUNZUARES DE CARBURADOR;Briggs & Stratton;715155;Briggs & Stratton 715155 Briggs & Stratton 715155 18 hp horizontal 18 HP Horizontal;;;;4301553.jpg;;4 Tiempos;Motor general;Partes de carburador;39;grilla;;CARBURACIÓN - PUNZUARES DE CARBURADOR - 2 TIEMPOS
4301554;completo;"Briggs & Stratton 398188 Briggs & Stratton 398188 3,5/5/6 hp 3,5/5/6 HP";"Briggs & Stratton 398188 Briggs & Stratton 398188 3,5/5/6 hp 3,5/5/6 HP";texto del PDF;Carburación;Carburación;PUNZUARES DE CARBURADOR;Briggs & Stratton;398188;"Briggs & Stratton 398188 Briggs & Stratton 398188 3,5/5/6 hp 3,5/5/6 HP";;;;4301554.jpg;;4 Tiempos;Motor general;Partes de carburador;39;grilla;;CARBURACIÓN - PUNZUARES DE CARBURADOR - 2 TIEMPOS
4301555;completo;Briggs & Stratton 398188 Briggs & Stratton 398188 8/12 hp vertical 8/12 ;Briggs & Stratton 398188 Briggs & Stratton 398188 8/12 hp vertical 8/12 HP Vertical;texto del PDF;Carburación;Carburación;PUNZUARES DE CARBURADOR;Briggs & Stratton;398188;Briggs & Stratton 398188 Briggs & Stratton 398188 8/12 hp vertical 8/12 HP Vertical;;;;4301555.jpg;;4 Tiempos;Motor general;Partes de carburador;39;grilla;;CARBURACIÓN - PUNZUARES DE CARBURADOR - 2 TIEMPOS
4301556;completo;"Honda 16011-ZA0-931 GX340/390 (20,3 x 4,2 mm)";"Honda 16011-ZA0-931 GX340/390 (20,3 x 4,2 mm)";texto del PDF;Carburación;Carburación;PUNZUARES DE CARBURADOR;Honda;;"Honda 16011-ZA0-931 GX340/390 (20,3 x 4,2 mm)";;"4,2 mm";;4301556.jpg;;4 Tiempos;Motor general;Partes de carburador;39;grilla;;CARBURACIÓN - PUNZUARES DE CARBURADOR - 2 TIEMPOS
4301557;completo;"Honda 16011-ZEO-005 G100/150/200 (12 x 3,5 mm)";"Honda 16011-ZEO-005 G100/150/200 (12 x 3,5 mm)";texto del PDF;Carburación;Carburación;PUNZUARES DE CARBURADOR;Honda;;"Honda 16011-ZEO-005 G100/150/200 (12 x 3,5 mm)";;"3,5 mm";;4301557.jpg;;4 Tiempos;Motor general;Partes de carburador;39;grilla;;CARBURACIÓN - PUNZUARES DE CARBURADOR - 2 TIEMPOS
4301558;completo;"Honda 5,5/6hp GX110/120";"Honda 5,5/6hp GX110/120";texto del PDF;Carburación;Carburación;PUNZUARES DE CARBURADOR;Honda;;"Honda 5,5/6hp GX110/120";;;;4301558.jpg;;4 Tiempos;Motor general;Partes de carburador;39;grilla;;CARBURACIÓN - PUNZUARES DE CARBURADOR - 2 TIEMPOS
4301559;completo;Honda 16155-883-005 Spring;Honda 16155-883-005 Spring;texto del PDF;Motores 4T y generadores;;KIT DE O´RING;Honda;;Honda 16155-883-005 Spring;;;;4301559.jpg;;4 Tiempos;Motor general;Partes de carburador;52;grilla;;KIT DE O´RING
4301560;completo;"Honda Motores Chinos 13/15hp horizontal ET950/TG950 11,5 x 3 mm";"Honda Motores Chinos 13/15hp horizontal ET950/TG950 11,5 x 3 mm";texto del PDF;Carburación;Carburación;PUNZUARES DE CARBURADOR;Honda;;"Honda Motores Chinos 13/15hp horizontal ET950/TG950 11,5 x 3 mm";;3 mm;;;;4 Tiempos;Motor general;Partes de carburador;39;grilla;;CARBURACIÓN - PUNZUARES DE CARBURADOR - 2 TIEMPOS
4301561;completo;S018021 Honda GCV160;S018021 Honda GCV160;texto del PDF;Carburación;Carburación;PUNZUARES DE CARBURADOR;Honda;;S018021 Honda GCV160;;;;4301561.jpg;;4 Tiempos;Motor general;Partes de carburador;39;grilla;;CARBURACIÓN - PUNZUARES DE CARBURADOR - 2 TIEMPOS
4301562;completo;Briggs & Stratton 594581;Briggs & Stratton 594581;texto del PDF;Carburación;Carburación;PUNZUARES DE CARBURADOR;Briggs & Stratton;594581;Briggs & Stratton 594581;;;;;;4 Tiempos;Motor general;Partes de carburador;39;grilla;;CARBURACIÓN - PUNZUARES DE CARBURADOR - 2 TIEMPOS
4302101;derivado_sin_foto;Carburador — Briggs & Stratton;Carburador para Briggs & Stratton;derivada (clave de código + sección del catálogo);Motores 4T y generadores;;REEMPLAZOS BRIGGS & STRATTON;Briggs & Stratton;;;;;;4302101.jpg;;4 Tiempos;Motor general;Carburador;74;grilla;;REEMPLAZOS BRIGGS & STRATTON
4302102;derivado_sin_foto;Carburador — Briggs & Stratton;Carburador para Briggs & Stratton;derivada (clave de código + sección del catálogo);Motores 4T y generadores;;REEMPLAZOS BRIGGS & STRATTON;Briggs & Stratton;;;;;;4302102.jpg;;4 Tiempos;Motor general;Carburador;74;grilla;;REEMPLAZOS BRIGGS & STRATTON
4302105;completo;Briggs Stratton 799728 a;Briggs Stratton 799728 a;texto del PDF (OCR);Motores 4T y generadores;;CARBURADORES;Honda | Ruixing;;Briggs Stratton 799728 a;;;;4302105.jpg;;4 Tiempos;Motor general;Carburador;71;grilla;;CARBURADORES - 4 TIEMPOS - TIPO RUIXING / HONDA - REEMPLAZOS
4302106;completo;BRIGGS & STRATTON;BRIGGS & STRATTON;texto del PDF;Motores 4T y generadores;;CARBURADORES;Briggs & Stratton;;BRIGGS & STRATTON;;;;4302106.jpg;;4 Tiempos;Motor general;Carburador;71;grilla;;CARBURADORES - 4 TIEMPOS - TIPO RUIXING / HONDA - REEMPLAZOS
4302107;completo;Briggs 8 Stratton 591109;Briggs 8 Stratton 591109;texto del PDF (OCR);Motores 4T y generadores;;CARBURADORES;Honda | Ruixing;;Briggs 8 Stratton 591109;;;;4302107.jpg;;4 Tiempos;Motor general;Carburador;71;grilla;;CARBURADORES - 4 TIEMPOS - TIPO RUIXING / HONDA - REEMPLAZOS
4302108;completo;Briggs 8 Stratton 591731 796109;Briggs 8 Stratton 591731 796109;texto del PDF (OCR);Motores 4T y generadores;;CARBURADORES;Honda | Ruixing;;Briggs 8 Stratton 591731 796109;;;;4302108.jpg;;4 Tiempos;Motor general;Carburador;71;grilla;;CARBURADORES - 4 TIEMPOS - TIPO RUIXING / HONDA - REEMPLAZOS
4302109;completo;Briggs Stratton 792768 779727;Briggs Stratton 792768 779727;texto del PDF (OCR);Motores 4T y generadores;;CARBURADORES;Honda | Ruixing;;Briggs Stratton 792768 779727;;;;4302109.jpg;;4 Tiempos;Motor general;Carburador;71;grilla;;CARBURADORES - 4 TIEMPOS - TIPO RUIXING / HONDA - REEMPLAZOS
4302110;completo;Briggs 8 Stratton 699807 699815;Briggs 8 Stratton 699807 699815;texto del PDF (OCR);Motores 4T y generadores;;CARBURADORES;Honda | Ruixing;;Briggs 8 Stratton 699807 699815;;;;4302110.jpg;;4 Tiempos;Motor general;Carburador;71;grilla;;CARBURADORES - 4 TIEMPOS - TIPO RUIXING / HONDA - REEMPLAZOS
4302111;completo;Briggs 8 Stratton 799868;Briggs 8 Stratton 799868;texto del PDF (OCR);Motores 4T y generadores;;CARBURADORES;Honda | Ruixing;;Briggs 8 Stratton 799868;;;;4302111.jpg;;4 Tiempos;Motor general;Carburador;71;grilla;;CARBURADORES - 4 TIEMPOS - TIPO RUIXING / HONDA - REEMPLAZOS
4302112;completo;Briggs 8 Stratton 798653 1;Briggs 8 Stratton 798653 1;texto del PDF (OCR);Motores 4T y generadores;;CARBURADORES;Honda | Ruixing;;Briggs 8 Stratton 798653 1;;;;4302112.jpg;;4 Tiempos;Motor general;Carburador;71;grilla;;CARBURADORES - 4 TIEMPOS - TIPO RUIXING / HONDA - REEMPLAZOS
4302113;completo;Briggs 8 Stratton 796077;Briggs 8 Stratton 796077;texto del PDF (OCR);Motores 4T y generadores;;CARBURADORES;Honda | Ruixing;;Briggs 8 Stratton 796077;;;;4302113.jpg;;4 Tiempos;Motor general;Carburador;71;grilla;;CARBURADORES - 4 TIEMPOS - TIPO RUIXING / HONDA - REEMPLAZOS
4302114;completo;Briggs 8 Stratton 498298;Briggs 8 Stratton 498298;texto del PDF (OCR);Motores 4T y generadores;;CARBURADORES;Honda | Ruixing;;Briggs 8 Stratton 498298;;;;4302114.jpg;;4 Tiempos;Motor general;Carburador;71;grilla;;CARBURADORES - 4 TIEMPOS - TIPO RUIXING / HONDA - REEMPLAZOS
4302115;derivado_sin_foto;Carburador — Briggs & Stratton;Carburador para Briggs & Stratton;derivada (clave de código + sección del catálogo);Motores 4T y generadores;;CARBURADORES;Briggs & Stratton;;;;;;4302115.jpg;;4 Tiempos;Motor general;Carburador;72;grilla;;CARBURADORES - 4 TIEMPOS - BRIGGS & STRATTON REEMPLAZOS
4302116;completo;KOHLER;KOHLER;texto del PDF;Motores 4T y generadores;;CARBURADORES;Kohler;;KOHLER;;;;4302116.jpg;;4 Tiempos;Motor general;Carburador;72;grilla;;CARBURADORES - 4 TIEMPOS - BRIGGS & STRATTON REEMPLAZOS
4302117;derivado_sin_foto;Carburador — Briggs & Stratton;Carburador para Briggs & Stratton;derivada (clave de código + sección del catálogo);Motores 4T y generadores;;CARBURADORES;Briggs & Stratton;;;;;;4302117.jpg;;4 Tiempos;Motor general;Carburador;72;grilla;;CARBURADORES - 4 TIEMPOS - BRIGGS & STRATTON REEMPLAZOS
4302118;derivado_sin_foto;Carburador — Briggs & Stratton;Carburador para Briggs & Stratton;derivada (clave de código + sección del catálogo);Motores 4T y generadores;;CARBURADORES;Briggs & Stratton;;;;;;4302118.jpg;;4 Tiempos;Motor general;Carburador;72;grilla;;CARBURADORES - 4 TIEMPOS - BRIGGS & STRATTON REEMPLAZOS
4302120;derivado_sin_foto;Carburador — Briggs & Stratton;Carburador para Briggs & Stratton;derivada (clave de código + sección del catálogo);Motores 4T y generadores;;CARBURADORES;Briggs & Stratton;;;;;;4302120.jpg;;4 Tiempos;Motor general;Carburador;72;grilla;;CARBURADORES - 4 TIEMPOS - BRIGGS & STRATTON REEMPLAZOS
4302129;completo;Solenoide de carburador;Solenoide de carburador para Briggs…;texto del PDF;Motores 4T y generadores;;REEMPLAZO B&S;Briggs & Stratton;;Solenoide de carburador para Briggs…;;;;;;4 Tiempos;Motor general;Carburador;75;grilla;;REEMPLAZO B&S
4302150;derivado_sin_foto;Carburador — Briggs & Stratton;Carburador para Briggs & Stratton;derivada (clave de código + sección del catálogo);Motores 4T y generadores;;CARBURADORES;Briggs & Stratton;;;;;;4302150.jpg;;4 Tiempos;Motor general;Carburador;72;grilla;;CARBURADORES - 4 TIEMPOS - BRIGGS & STRATTON REEMPLAZOS
4302151;derivado_sin_foto;Carburador — Briggs & Stratton;Carburador para Briggs & Stratton;derivada (clave de código + sección del catálogo);Motores 4T y generadores;;CARBURADORES;Briggs & Stratton;;;;;;4302151.jpg;;4 Tiempos;Motor general;Carburador;72;grilla;;CARBURADORES - 4 TIEMPOS - BRIGGS & STRATTON REEMPLAZOS
4302152;derivado_sin_foto;Carburador — Briggs & Stratton;Carburador para Briggs & Stratton;derivada (clave de código + sección del catálogo);Motores 4T y generadores;;CARBURADORES;Briggs & Stratton;;;;;;4302152.jpg;;4 Tiempos;Motor general;Carburador;72;grilla;;CARBURADORES - 4 TIEMPOS - BRIGGS & STRATTON REEMPLAZOS
4302153;derivado_sin_foto;Carburador — Briggs & Stratton;Carburador para Briggs & Stratton;derivada (clave de código + sección del catálogo);Motores 4T y generadores;;CARBURADORES;Briggs & Stratton;;;;;;4302153.jpg;;4 Tiempos;Motor general;Carburador;72;grilla;;CARBURADORES - 4 TIEMPOS - BRIGGS & STRATTON REEMPLAZOS
4302154;derivado_sin_foto;Carburador — Briggs & Stratton;Carburador para Briggs & Stratton;derivada (clave de código + sección del catálogo);Motores 4T y generadores;;CARBURADORES;Briggs & Stratton;;;;;;4302154.jpg;;4 Tiempos;Motor general;Carburador;72;grilla;;CARBURADORES - 4 TIEMPOS - BRIGGS & STRATTON REEMPLAZOS
4302155;derivado_sin_foto;Carburador — Briggs & Stratton;Carburador para Briggs & Stratton;derivada (clave de código + sección del catálogo);Motores 4T y generadores;;CARBURADORES;Briggs & Stratton;;;;;;4302155.jpg;;4 Tiempos;Motor general;Carburador;72;grilla;;CARBURADORES - 4 TIEMPOS - BRIGGS & STRATTON REEMPLAZOS
4302180;derivado_sin_foto;Carburador — Briggs & Stratton;Carburador para Briggs & Stratton;derivada (clave de código + sección del catálogo);Motores 4T y generadores;;CARBURADORES;Briggs & Stratton;;;;;;4302180.jpg;;4 Tiempos;Motor general;Carburador;72;grilla;;CARBURADORES - 4 TIEMPOS - BRIGGS & STRATTON REEMPLAZOS
4302181;completo;Tecumseh 632795 632750 632772;Tecumseh 632795 632750 632772;texto del PDF;Motores 4T y generadores;;CARBURADORES 4T OTROS REEMPLAZOS;Tecumseh;632795;Tecumseh 632795 632750 632772;;;;;;4 Tiempos;Motor general;Carburador;73;grilla;;CARBURADORES 4T OTROS REEMPLAZOS
4302901;derivado_sin_foto;Carburador — Stihl;Carburador para Stihl;derivada (clave de código + sección del catálogo);Motores 4T y generadores;;CARBURADORES;Stihl;;;;;;4302901.jpg;;4 Tiempos;Motor general;Carburador;69;grilla;;CARBURADORES - 2 TIEMPOS - STIHL - OTROS - REEMPLAZOS
4302902;completo;Carburador GX160 GX200 GX210;Carburador GX160 GX200 GX210;texto del PDF;Motores 4T y generadores;;PARTES DE MOTOR 5.5 HP 6.5 HP REEMPLAZO GX160 GX200;;;Carburador GX160 GX200 GX210;;;;4302902.jpg;;4 Tiempos;Motor general;Carburador;166;grilla;;PARTES DE MOTOR 5.5 HP 6.5 HP REEMPLAZO GX160 GX200
4302903;derivado_sin_foto;Carburador — Stihl;Carburador para Stihl;derivada (clave de código + sección del catálogo);Motores 4T y generadores;;CARBURADORES;Stihl;;;;;;4302903.jpg;;4 Tiempos;Motor general;Carburador;69;grilla;;CARBURADORES - 2 TIEMPOS - STIHL - OTROS - REEMPLAZOS
4302904;derivado_sin_foto;Carburador — Stihl;Carburador para Stihl;derivada (clave de código + sección del catálogo);Motores 4T y generadores;;CARBURADORES;Stihl;;;;;;4302904.jpg;;4 Tiempos;Motor general;Carburador;69;grilla;;CARBURADORES - 2 TIEMPOS - STIHL - OTROS - REEMPLAZOS
4302905;completo;Carburador;Carburador REPL Honda GX140 160 18MM;texto del PDF;Motores 4T y generadores;;CARBURADORES;Honda | Ruixing;;Carburador REPL Honda GX140 160 18MM;;;;4302905.jpg;;4 Tiempos;Motor general;Carburador;71;grilla;;CARBURADORES - 4 TIEMPOS - TIPO RUIXING / HONDA - REEMPLAZOS
4302906;derivado_sin_foto;Carburador — Stihl;Carburador para Stihl;derivada (clave de código + sección del catálogo);Motores 4T y generadores;;CARBURADORES;Stihl;;;;;;4302906.jpg;;4 Tiempos;Motor general;Carburador;69;grilla;;CARBURADORES - 2 TIEMPOS - STIHL - OTROS - REEMPLAZOS
4302910;completo;Carburador GX390;Carburador GX390;texto del PDF;Motores 4T y generadores;;CARBURADORES;Stihl;;Carburador GX390;;;;4302910.jpg;;4 Tiempos;Motor general;Carburador;69;grilla;;CARBURADORES - 2 TIEMPOS - STIHL - OTROS - REEMPLAZOS
